"","year","momed","sphere","variable","val","prop","prop_low","prop_upp"
"994",2007,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.925456240937612,0.876578653264378,0.974333828610847
"995",2007,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.0667150026103771,0.01697028042298,0.116459724797774
"996",2007,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.933284997389623,0.883540275202226,0.98302971957702
"997",2007,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.35194944637188,0.246924701755274,0.456974190988487
"998",2007,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.64805055362812,0.543025809011513,0.753075298244726
"999",2007,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.558147106064673,0.451342678500136,0.664951533629209
"1000",2007,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.441852893935328,0.335048466370791,0.548657321499864
"1001",2007,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.147705452876234,0.108934489510311,0.186476416242158
"1002",2007,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.852294547123766,0.813523583757842,0.89106551048969
"1003",2007,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.148696758953733,0.107794327479626,0.18959919042784
"1004",2007,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.851303241046267,0.81040080957216,0.892205672520374
"1005",2007,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.434044766530634,0.376945456397854,0.491144076663413
"1006",2007,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.565955233469366,0.508855923336587,0.623054543602146
"1007",2007,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.554204287267145,0.498907251297717,0.609501323236572
"1008",2007,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.445795712732855,0.390498676763428,0.501092748702283
"1009",2007,"SOME COLLEGE","Public","jobopp","Conventional",0.117484938215417,0.0782156168375668,0.156754259593266
"1010",2007,"SOME COLLEGE","Public","jobopp","Feminist",0.882515061784583,0.843245740406734,0.921784383162433
"1011",2007,"SOME COLLEGE","Public","lead","Conventional",0.107342858195044,0.0692523774837427,0.145433338906345
"1012",2007,"SOME COLLEGE","Public","lead","Feminist",0.892657141804956,0.854566661093655,0.930747622516257
"1013",2007,"SOME COLLEGE","Family","hdecide","Conventional",0.3412103161812,0.283897903974898,0.398522728387502
"1014",2007,"SOME COLLEGE","Family","hdecide","Feminist",0.6587896838188,0.601477271612498,0.716102096025102
"1015",2007,"SOME COLLEGE","Family","home","Conventional",0.534302331674247,0.471297728693472,0.597306934655022
"1016",2007,"SOME COLLEGE","Family","home","Feminist",0.465697668325752,0.402693065344978,0.528702271306527
"1017",2007,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.133043768964515,0.103270500281037,0.162817037647994
"1018",2007,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.866956231035485,0.837182962352006,0.896729499718963
"1019",2007,"COMPLETED COLLEGE","Public","lead","Conventional",0.115949188110178,0.0890091700281419,0.142889206192213
"1020",2007,"COMPLETED COLLEGE","Public","lead","Feminist",0.884050811889822,0.857110793807787,0.910990829971858
"1021",2007,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.357390451656326,0.314935343012586,0.399845560300066
"1022",2007,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.642609548343674,0.600154439699934,0.685064656987414
"1023",2007,"COMPLETED COLLEGE","Family","home","Conventional",0.515392518002599,0.471035791369844,0.559749244635353
"1024",2007,"COMPLETED COLLEGE","Family","home","Feminist",0.484607481997401,0.440250755364647,0.528964208630156
"1025",2008,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.106277199536228,0.0349552278478032,0.177599171224652
"1026",2008,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.893722800463772,0.822400828775348,0.965044772152197
"1027",2008,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.154984901617417,0.0709058363375917,0.239063966897243
"1028",2008,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.845015098382583,0.760936033102757,0.929094163662408
"1029",2008,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.435476714820634,0.321148401907915,0.549805027733353
"1030",2008,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.564523285179366,0.450194972266646,0.678851598092085
"1031",2008,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.607470172335199,0.495055829193291,0.719884515477106
"1032",2008,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.392529827664801,0.280115484522894,0.504944170806709
"1033",2008,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.106567690070903,0.0704487190502805,0.142686661091525
"1034",2008,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.893432309929097,0.857313338908475,0.92955128094972
"1035",2008,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.0960253364517257,0.0616956673892015,0.13035500551425
"1036",2008,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.903974663548274,0.86964499448575,0.938304332610799
"1037",2008,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.380317808007073,0.319559372446811,0.441076243567335
"1038",2008,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.619682191992927,0.558923756432665,0.680440627553189
"1039",2008,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.56982736056905,0.508531226639181,0.631123494498919
"1040",2008,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.43017263943095,0.368876505501081,0.491468773360819
"1041",2008,"SOME COLLEGE","Public","jobopp","Conventional",0.0798009377587596,0.0454874765317675,0.114114398985752
"1042",2008,"SOME COLLEGE","Public","jobopp","Feminist",0.92019906224124,0.885885601014248,0.954512523468232
"1043",2008,"SOME COLLEGE","Public","lead","Conventional",0.103264926837194,0.0577036502858332,0.148826203388556
"1044",2008,"SOME COLLEGE","Public","lead","Feminist",0.896735073162806,0.851173796611444,0.942296349714167
"1045",2008,"SOME COLLEGE","Family","hdecide","Conventional",0.306707995410662,0.245680857380295,0.367735133441028
"1046",2008,"SOME COLLEGE","Family","hdecide","Feminist",0.693292004589338,0.632264866558972,0.754319142619705
"1047",2008,"SOME COLLEGE","Family","home","Conventional",0.476100707220088,0.406421201344734,0.545780213095443
"1048",2008,"SOME COLLEGE","Family","home","Feminist",0.523899292779912,0.454219786904557,0.593578798655266
"1049",2008,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.143270929301499,0.10894439321419,0.177597465388808
"1050",2008,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.856729070698501,0.822402534611192,0.89105560678581
"1051",2008,"COMPLETED COLLEGE","Public","lead","Conventional",0.133547792504377,0.0996145747533075,0.167481010255447
"1052",2008,"COMPLETED COLLEGE","Public","lead","Feminist",0.866452207495623,0.832518989744553,0.900385425246693
"1053",2008,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.33483191813205,0.291107660296352,0.378556175967747
"1054",2008,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.665168081867951,0.621443824032253,0.708892339703648
"1055",2008,"COMPLETED COLLEGE","Family","home","Conventional",0.552954868929366,0.505226357271897,0.600683380586835
"1056",2008,"COMPLETED COLLEGE","Family","home","Feminist",0.447045131070634,0.399316619413165,0.494773642728103
"1057",2009,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.155374012660389,0.0728831983855125,0.237864826935266
"1058",2009,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.844625987339611,0.762135173064734,0.927116801614488
"1059",2009,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.147405304980666,0.0658379274524516,0.22897268250888
"1060",2009,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.852594695019334,0.77102731749112,0.934162072547548
"1061",2009,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.358817989265802,0.241535997942521,0.476099980589082
"1062",2009,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.641182010734198,0.523900019410918,0.758464002057479
"1063",2009,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.631612096537602,0.521875617923836,0.741348575151369
"1064",2009,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.368387903462398,0.258651424848631,0.478124382076164
"1065",2009,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.128658414031923,0.0834062718214107,0.173910556242436
"1066",2009,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.871341585968077,0.826089443757564,0.916593728178589
"1067",2009,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.0897960280145305,0.0564966308019056,0.123095425227155
"1068",2009,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.91020397198547,0.876904574772845,0.943503369198094
"1069",2009,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.354788322969236,0.294296074190481,0.415280571747991
"1070",2009,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.645211677030764,0.584719428252009,0.705703925809519
"1071",2009,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.537895152810149,0.472617686803111,0.603172618817186
"1072",2009,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.462104847189852,0.396827381182814,0.527382313196889
"1073",2009,"SOME COLLEGE","Public","jobopp","Conventional",0.173290073837093,0.113876158145208,0.232703989528977
"1074",2009,"SOME COLLEGE","Public","jobopp","Feminist",0.826709926162908,0.767296010471023,0.886123841854792
"1075",2009,"SOME COLLEGE","Public","lead","Conventional",0.157723840835314,0.101071705085416,0.214375976585212
"1076",2009,"SOME COLLEGE","Public","lead","Feminist",0.842276159164686,0.785624023414788,0.898928294914584
"1077",2009,"SOME COLLEGE","Family","hdecide","Conventional",0.337088333093436,0.27158007747186,0.402596588715013
"1078",2009,"SOME COLLEGE","Family","hdecide","Feminist",0.662911666906563,0.597403411284987,0.728419922528139
"1079",2009,"SOME COLLEGE","Family","home","Conventional",0.642740385677365,0.572363653739906,0.713117117614823
"1080",2009,"SOME COLLEGE","Family","home","Feminist",0.357259614322635,0.286882882385177,0.427636346260094
"1081",2009,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.111070597003691,0.0801462265794019,0.141994967427981
"1082",2009,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.888929402996309,0.858005032572019,0.919853773420598
"1083",2009,"COMPLETED COLLEGE","Public","lead","Conventional",0.102009106532307,0.0699028902154495,0.134115322849165
"1084",2009,"COMPLETED COLLEGE","Public","lead","Feminist",0.897990893467693,0.865884677150835,0.930097109784551
"1085",2009,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.338708380904972,0.291369842933978,0.386046918875966
"1086",2009,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.661291619095028,0.613953081124034,0.708630157066022
"1087",2009,"COMPLETED COLLEGE","Family","home","Conventional",0.46468706349665,0.413688513533941,0.515685613459358
"1088",2009,"COMPLETED COLLEGE","Family","home","Feminist",0.535312936503351,0.484314386540642,0.586311486466059
"1089",2010,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.263569786995534,0.129671697577091,0.397467876413976
"1090",2010,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.736430213004467,0.602532123586024,0.870328302422909
"1091",2010,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.117315722031865,0.043683051151936,0.190948392911794
"1092",2010,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.882684277968135,0.809051607088206,0.956316948848064
"1093",2010,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.36062520241159,0.259811753242476,0.461438651580704
"1094",2010,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.63937479758841,0.538561348419296,0.740188246757524
"1095",2010,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.581657695389443,0.454321087517516,0.70899430326137
"1096",2010,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.418342304610557,0.29100569673863,0.545678912482484
"1097",2010,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.132089662748753,0.0888185577722372,0.175360767725269
"1098",2010,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.867910337251247,0.824639232274731,0.911181442227763
"1099",2010,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.0732712095943756,0.0411426263393785,0.105399792849373
"1100",2010,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.926728790405624,0.894600207150627,0.958857373660622
"1101",2010,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.374165501456508,0.316801881840471,0.431529121072545
"1102",2010,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.625834498543492,0.568470878927455,0.683198118159529
"1103",2010,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.569786437118659,0.509478801064712,0.630094073172606
"1104",2010,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.430213562881341,0.369905926827394,0.490521198935288
"1105",2010,"SOME COLLEGE","Public","jobopp","Conventional",0.151516611597013,0.10050150924692,0.202531713947106
"1106",2010,"SOME COLLEGE","Public","jobopp","Feminist",0.848483388402987,0.797468286052894,0.89949849075308
"1107",2010,"SOME COLLEGE","Public","lead","Conventional",0.155346059422088,0.104653690447434,0.206038428396742
"1108",2010,"SOME COLLEGE","Public","lead","Feminist",0.844653940577912,0.793961571603258,0.895346309552566
"1109",2010,"SOME COLLEGE","Family","hdecide","Conventional",0.33354719772216,0.270455710398293,0.396638685046027
"1110",2010,"SOME COLLEGE","Family","hdecide","Feminist",0.66645280227784,0.603361314953973,0.729544289601707
"1111",2010,"SOME COLLEGE","Family","home","Conventional",0.596034899174617,0.529394465760246,0.662675332588989
"1112",2010,"SOME COLLEGE","Family","home","Feminist",0.403965100825382,0.337324667411011,0.470605534239754
"1113",2010,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.126620387387729,0.0949671606498657,0.158273614125591
"1114",2010,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.873379612612271,0.841726385874409,0.905032839350134
"1115",2010,"COMPLETED COLLEGE","Public","lead","Conventional",0.106205325178404,0.0764309273413636,0.135979723015445
"1116",2010,"COMPLETED COLLEGE","Public","lead","Feminist",0.893794674821596,0.864020276984555,0.923569072658636
"1117",2010,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.378125000956955,0.332250541199827,0.423999460714083
"1118",2010,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.621874999043045,0.576000539285917,0.667749458800173
"1119",2010,"COMPLETED COLLEGE","Family","home","Conventional",0.546785101469655,0.498805601340145,0.594764601599164
"1120",2010,"COMPLETED COLLEGE","Family","home","Feminist",0.453214898530345,0.405235398400836,0.501194398659855
"1121",2011,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.16539764314282,0.0813496518324496,0.24944563445319
"1122",2011,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.83460235685718,0.75055436554681,0.91865034816755
"1123",2011,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.114543176007026,0.0505754357328781,0.178510916281174
"1124",2011,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.885456823992974,0.821489083718826,0.949424564267122
"1125",2011,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.42191328847671,0.314743493713191,0.52908308324023
"1126",2011,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.57808671152329,0.47091691675977,0.685256506286809
"1127",2011,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.630783539496797,0.518814094097328,0.742752984896265
"1128",2011,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.369216460503203,0.257247015103735,0.481185905902672
"1129",2011,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.137108205131999,0.0954459112916617,0.178770498972337
"1130",2011,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.862891794868001,0.821229501027664,0.904554088708338
"1131",2011,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.110720360936382,0.071104455520612,0.150336266352151
"1132",2011,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.889279639063618,0.849663733647849,0.928895544479388
"1133",2011,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.375228366959564,0.318050386862824,0.432406347056303
"1134",2011,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.624771633040436,0.567593652943697,0.681949613137176
"1135",2011,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.639600655341774,0.58017524316072,0.699026067522828
"1136",2011,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.360399344658226,0.300973932477172,0.41982475683928
"1137",2011,"SOME COLLEGE","Public","jobopp","Conventional",0.128299547686676,0.0803285622142573,0.176270533159095
"1138",2011,"SOME COLLEGE","Public","jobopp","Feminist",0.871700452313324,0.823729466840905,0.919671437785743
"1139",2011,"SOME COLLEGE","Public","lead","Conventional",0.119553978006707,0.0762790860608792,0.162828869952535
"1140",2011,"SOME COLLEGE","Public","lead","Feminist",0.880446021993293,0.837171130047465,0.923720913939121
"1141",2011,"SOME COLLEGE","Family","hdecide","Conventional",0.386906648716775,0.323867904077491,0.44994539335606
"1142",2011,"SOME COLLEGE","Family","hdecide","Feminist",0.613093351283225,0.55005460664394,0.676132095922509
"1143",2011,"SOME COLLEGE","Family","home","Conventional",0.614462660953791,0.542461414424039,0.686463907483542
"1144",2011,"SOME COLLEGE","Family","home","Feminist",0.385537339046209,0.313536092516458,0.457538585575961
"1145",2011,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.0857517290508557,0.0605254894296993,0.110977968672012
"1146",2011,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.914248270949144,0.889022031327988,0.939474510570301
"1147",2011,"COMPLETED COLLEGE","Public","lead","Conventional",0.0759123089678652,0.0507107816371967,0.101113836298534
"1148",2011,"COMPLETED COLLEGE","Public","lead","Feminist",0.924087691032135,0.898886163701466,0.949289218362803
"1149",2011,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.363825362196131,0.317712605640818,0.409938118751445
"1150",2011,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.636174637803869,0.590061881248555,0.682287394359182
"1151",2011,"COMPLETED COLLEGE","Family","home","Conventional",0.515785355362272,0.468512072243658,0.563058638480886
"1152",2011,"COMPLETED COLLEGE","Family","home","Feminist",0.484214644637728,0.436941361519114,0.531487927756341
"1153",2012,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.0992620306622505,0.0285724846810814,0.16995157664342
"1154",2012,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.90073796933775,0.83004842335658,0.971427515318919
"1155",2012,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.166158183433997,0.0275365712012907,0.304779795666702
"1156",2012,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.833841816566004,0.695220204333298,0.972463428798709
"1157",2012,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.308442227692082,0.175544760345154,0.441339695039009
"1158",2012,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.691557772307918,0.558660304960991,0.824455239654846
"1159",2012,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.631640933037427,0.489585665384482,0.773696200690373
"1160",2012,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.368359066962573,0.226303799309627,0.510414334615519
"1161",2012,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.116791451415939,0.0751959334715132,0.158386969360365
"1162",2012,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.883208548584061,0.841613030639635,0.924804066528487
"1163",2012,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.092733452924079,0.0556698503292425,0.129797055518916
"1164",2012,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.907266547075921,0.870202944481084,0.944330149670758
"1165",2012,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.401257118844196,0.333026348044012,0.469487889644379
"1166",2012,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.598742881155804,0.530512110355621,0.666973651955988
"1167",2012,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.575351647218136,0.506955218061995,0.643748076374277
"1168",2012,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.424648352781864,0.356251923625723,0.493044781938005
"1169",2012,"SOME COLLEGE","Public","jobopp","Conventional",0.11676520798569,0.0690051193522132,0.164525296619168
"1170",2012,"SOME COLLEGE","Public","jobopp","Feminist",0.88323479201431,0.835474703380832,0.930994880647787
"1171",2012,"SOME COLLEGE","Public","lead","Conventional",0.0740455082562403,0.0384902204902996,0.109600796022181
"1172",2012,"SOME COLLEGE","Public","lead","Feminist",0.92595449174376,0.890399203977819,0.9615097795097
"1173",2012,"SOME COLLEGE","Family","hdecide","Conventional",0.387473161176505,0.318593901376272,0.456352420976739
"1174",2012,"SOME COLLEGE","Family","hdecide","Feminist",0.612526838823494,0.543647579023261,0.681406098623728
"1175",2012,"SOME COLLEGE","Family","home","Conventional",0.547552562457405,0.473081828308777,0.622023296606034
"1176",2012,"SOME COLLEGE","Family","home","Feminist",0.452447437542595,0.377976703393966,0.526918171691223
"1177",2012,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.108479162234831,0.0795483372303795,0.137409987239283
"1178",2012,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.891520837765169,0.862590012760717,0.92045166276962
"1179",2012,"COMPLETED COLLEGE","Public","lead","Conventional",0.119985794618384,0.0879705283104089,0.15200106092636
"1180",2012,"COMPLETED COLLEGE","Public","lead","Feminist",0.880014205381615,0.84799893907364,0.912029471689591
"1181",2012,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.414551149946695,0.365292985806964,0.463809314086427
"1182",2012,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.585448850053305,0.536190685913573,0.634707014193036
"1183",2012,"COMPLETED COLLEGE","Family","home","Conventional",0.558112338282269,0.509167803062707,0.607056873501831
"1184",2012,"COMPLETED COLLEGE","Family","home","Feminist",0.441887661717731,0.392943126498169,0.490832196937293
"1185",2013,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.115385382958873,0.0305557597002936,0.200215006217452
"1186",2013,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.884614617041127,0.799784993782548,0.969444240299706
"1187",2013,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.146507659563676,0.0588227556687006,0.234192563458652
"1188",2013,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.853492340436324,0.765807436541348,0.941177244331299
"1189",2013,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.461917371455263,0.324652476262341,0.599182266648186
"1190",2013,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.538082628544737,0.400817733351814,0.675347523737659
"1191",2013,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.579038744370902,0.43944172442555,0.718635764316254
"1192",2013,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.420961255629098,0.281364235683746,0.56055827557445
"1193",2013,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.123383729972901,0.0810991326369976,0.165668327308804
"1194",2013,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.876616270027099,0.834331672691196,0.918900867363002
"1195",2013,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.110757095308017,0.0644512706290507,0.157062919986983
"1196",2013,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.889242904691983,0.842937080013017,0.935548729370949
"1197",2013,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.416126123437545,0.352918157558311,0.479334089316778
"1198",2013,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.583873876562455,0.520665910683222,0.647081842441689
"1199",2013,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.634755204779503,0.572333528676074,0.697176880882932
"1200",2013,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.365244795220497,0.302823119117068,0.427666471323926
"1201",2013,"SOME COLLEGE","Public","jobopp","Conventional",0.137239035969867,0.0927173952337394,0.181760676705994
"1202",2013,"SOME COLLEGE","Public","jobopp","Feminist",0.862760964030133,0.818239323294006,0.907282604766261
"1203",2013,"SOME COLLEGE","Public","lead","Conventional",0.0911531433630699,0.0542518522907092,0.128054434435431
"1204",2013,"SOME COLLEGE","Public","lead","Feminist",0.90884685663693,0.871945565564569,0.945748147709291
"1205",2013,"SOME COLLEGE","Family","hdecide","Conventional",0.376154254798083,0.308250530569416,0.44405797902675
"1206",2013,"SOME COLLEGE","Family","hdecide","Feminist",0.623845745201917,0.55594202097325,0.691749469430584
"1207",2013,"SOME COLLEGE","Family","home","Conventional",0.502465452204518,0.432543026620449,0.572387877788586
"1208",2013,"SOME COLLEGE","Family","home","Feminist",0.497534547795482,0.427612122211414,0.567456973379551
"1209",2013,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.12649199242062,0.093041770181242,0.159942214659999
"1210",2013,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.87350800757938,0.840057785340001,0.906958229818758
"1211",2013,"COMPLETED COLLEGE","Public","lead","Conventional",0.106863715060224,0.0764959607690945,0.137231469351353
"1212",2013,"COMPLETED COLLEGE","Public","lead","Feminist",0.893136284939776,0.862768530648647,0.923504039230906
"1213",2013,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.342496749763462,0.297551259164418,0.387442240362505
"1214",2013,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.657503250236538,0.612557759637495,0.702448740835582
"1215",2013,"COMPLETED COLLEGE","Family","home","Conventional",0.557893898553807,0.509946906672422,0.605840890435191
"1216",2013,"COMPLETED COLLEGE","Family","home","Feminist",0.442106101446194,0.394159109564809,0.490053093327578
"1217",2014,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.225022185854818,0.110217211315501,0.339827160394135
"1218",2014,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.774977814145182,0.660172839605865,0.889782788684499
"1219",2014,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.0714927486723766,0.00535348514314254,0.137632012201611
"1220",2014,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.928507251327623,0.862367987798389,0.994646514856858
"1221",2014,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.514617737145579,0.379586217403491,0.649649256887666
"1222",2014,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.485382262854421,0.350350743112334,0.620413782596509
"1223",2014,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.626985625213135,0.497273906690824,0.756697343735447
"1224",2014,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.373014374786865,0.243302656264554,0.502726093309176
"1225",2014,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.0957784734079989,0.0511915480169988,0.140365398798999
"1226",2014,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.904221526592001,0.859634601201001,0.948808451983001
"1227",2014,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.0778857266354006,0.0432571949390455,0.112514258331756
"1228",2014,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.9221142733646,0.887485741668244,0.956742805060955
"1229",2014,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.383809208560038,0.313793640893243,0.453824776226832
"1230",2014,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.616190791439962,0.546175223773168,0.686206359106757
"1231",2014,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.556154388592469,0.48510677084029,0.627202006344648
"1232",2014,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.443845611407531,0.372797993655353,0.51489322915971
