"","year","momemp","sphere","variable","val","prop","prop_low","prop_upp"
"1140",2011,"YES, MOST OF THE TIME","Public","lead","Feminist",0.896833696297413,0.854210094361698,0.939457298233128
"1141",2011,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.403725021893794,0.331918337731979,0.47553170605561
"1142",2011,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.596274978106206,0.52446829394439,0.668081662268021
"1143",2011,"YES, MOST OF THE TIME","Family","home","Conventional",0.571392020960352,0.499259937177184,0.643524104743521
"1144",2011,"YES, MOST OF THE TIME","Family","home","Feminist",0.428607979039648,0.356475895256479,0.500740062822816
"1145",2011,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.109717551915501,0.0813381836724293,0.138096920158572
"1146",2011,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.890282448084499,0.861903079841428,0.918661816327571
"1147",2011,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.0733816004773095,0.0501495544312685,0.0966136465233505
"1148",2011,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.926618399522691,0.90338635347665,0.949850445568732
"1149",2011,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.35157094465273,0.311832063034137,0.391309826271324
"1150",2011,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.64842905534727,0.608690173728676,0.688167936965863
"1151",2011,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.529577603119758,0.483967989706525,0.575187216532991
"1152",2011,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.470422396880242,0.424812783467009,0.516032010293475
"1153",2012,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.119929909100038,0.065436459616078,0.174423358583997
"1154",2012,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.880070090899962,0.825576641416003,0.934563540383922
"1155",2012,"NO, NOT EMPLOYED","Public","lead","Conventional",0.110688094202362,0.0564146940564807,0.164961494348244
"1156",2012,"NO, NOT EMPLOYED","Public","lead","Feminist",0.889311905797638,0.835038505651756,0.943585305943519
"1157",2012,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.405194621440918,0.308776634878676,0.50161260800316
"1158",2012,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.594805378559082,0.49838739199684,0.691223365121324
"1159",2012,"NO, NOT EMPLOYED","Family","home","Conventional",0.625448028509308,0.534866143304418,0.716029913714197
"1160",2012,"NO, NOT EMPLOYED","Family","home","Feminist",0.374551971490692,0.283970086285803,0.465133856695581
"1161",2012,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.127258080408752,0.0762616091291836,0.178254551688321
"1162",2012,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.872741919591248,0.821745448311679,0.923738390870816
"1163",2012,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.131481370007195,0.0801543301201245,0.182808409894266
"1164",2012,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.868518629992805,0.817191590105734,0.919845669879875
"1165",2012,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.399403269253545,0.315462217035843,0.483344321471247
"1166",2012,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.600596730746455,0.516655678528753,0.684537782964157
"1167",2012,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.588600109413799,0.514576519861612,0.662623698965986
"1168",2012,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.411399890586201,0.337376301034014,0.485423480138388
"1169",2012,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.15953250492513,0.101698314401905,0.217366695448355
"1170",2012,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.84046749507487,0.782633304551645,0.898301685598095
"1171",2012,"YES, MOST OF THE TIME","Public","lead","Conventional",0.130417831345152,0.0679303848766748,0.19290527781363
"1172",2012,"YES, MOST OF THE TIME","Public","lead","Feminist",0.869582168654848,0.80709472218637,0.932069615123325
"1173",2012,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.438653535849503,0.354303464856246,0.523003606842761
"1174",2012,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.561346464150497,0.476996393157239,0.645696535143754
"1175",2012,"YES, MOST OF THE TIME","Family","home","Conventional",0.574972138660691,0.491310108868054,0.658634168453329
"1176",2012,"YES, MOST OF THE TIME","Family","home","Feminist",0.425027861339309,0.341365831546671,0.508689891131947
"1177",2012,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.0870619162380224,0.0612266223827837,0.112897210093261
"1178",2012,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.912938083761978,0.887102789906739,0.938773377617216
"1179",2012,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.0856493425877803,0.0596188103689521,0.111679874806609
"1180",2012,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.91435065741222,0.888320125193391,0.940381189631048
"1181",2012,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.386340393424334,0.341853920814012,0.430826866034655
"1182",2012,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.613659606575666,0.569173133965345,0.658146079185988
"1183",2012,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.537389775131339,0.488456283416615,0.586323266846063
"1184",2012,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.462610224868661,0.413676733153937,0.511543716583385
"1185",2013,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.120088634777031,0.0602766602857643,0.179900609268297
"1186",2013,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.879911365222969,0.820099390731703,0.939723339714236
"1187",2013,"NO, NOT EMPLOYED","Public","lead","Conventional",0.118409564343725,0.0576604950661573,0.179158633621294
"1188",2013,"NO, NOT EMPLOYED","Public","lead","Feminist",0.881590435656274,0.820841366378706,0.942339504933843
"1189",2013,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.405400044778344,0.302426874081175,0.508373215475513
"1190",2013,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.594599955221656,0.491626784524487,0.697573125918825
"1191",2013,"NO, NOT EMPLOYED","Family","home","Conventional",0.696786686184461,0.610096846257452,0.783476526111469
"1192",2013,"NO, NOT EMPLOYED","Family","home","Feminist",0.303213313815539,0.216523473888531,0.389903153742548
"1193",2013,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.101615741225251,0.057902961444006,0.145328521006496
"1194",2013,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.898384258774749,0.854671478993504,0.942097038555994
"1195",2013,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.0965942334804471,0.0550418992912138,0.13814656766968
"1196",2013,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.903405766519553,0.86185343233032,0.944958100708786
"1197",2013,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.365682351987636,0.291934308658922,0.43943039531635
"1198",2013,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.634317648012364,0.56056960468365,0.708065691341078
"1199",2013,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.573316871113496,0.493901153680968,0.652732588546024
"1200",2013,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.426683128886504,0.347267411453975,0.506098846319031
"1201",2013,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.167127327558321,0.111946350422085,0.222308304694557
"1202",2013,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.832872672441679,0.777691695305443,0.888053649577915
"1203",2013,"YES, MOST OF THE TIME","Public","lead","Conventional",0.118161449546065,0.0711462808286893,0.165176618263441
"1204",2013,"YES, MOST OF THE TIME","Public","lead","Feminist",0.881838550453935,0.834823381736559,0.928853719171311
"1205",2013,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.455247014818456,0.379307012639052,0.53118701699786
"1206",2013,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.544752985181544,0.46881298300214,0.620692987360948
"1207",2013,"YES, MOST OF THE TIME","Family","home","Conventional",0.6010076788846,0.525211708733209,0.676803649035991
"1208",2013,"YES, MOST OF THE TIME","Family","home","Feminist",0.3989923211154,0.323196350964009,0.474788291266791
"1209",2013,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.125333608607183,0.0941007067175455,0.15656651049682
"1210",2013,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.874666391392817,0.84343348950318,0.905899293282455
"1211",2013,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.10393221900822,0.0739005509196277,0.133963887096813
"1212",2013,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.89606778099178,0.866036112903187,0.926099449080372
"1213",2013,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.347425959247295,0.305784227225872,0.389067691268718
"1214",2013,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.652574040752705,0.610932308731282,0.694215772774128
"1215",2013,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.526208362833439,0.480781538998842,0.571635186668035
"1216",2013,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.473791637166561,0.428364813331965,0.519218461001158
"1217",2014,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.182095606408014,0.100291033970966,0.263900178845062
"1218",2014,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.817904393591986,0.736099821154938,0.899708966029034
"1219",2014,"NO, NOT EMPLOYED","Public","lead","Conventional",0.0659930128049947,0.0251394235077913,0.106846602102198
"1220",2014,"NO, NOT EMPLOYED","Public","lead","Feminist",0.934006987195005,0.893153397897802,0.974860576492209
"1221",2014,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.374756840321594,0.275997968552268,0.47351571209092
"1222",2014,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.625243159678406,0.52648428790908,0.724002031447732
"1223",2014,"NO, NOT EMPLOYED","Family","home","Conventional",0.69290310231872,0.598823489643005,0.786982714994435
"1224",2014,"NO, NOT EMPLOYED","Family","home","Feminist",0.30709689768128,0.213017285005565,0.401176510356994
"1225",2014,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.127049396084741,0.0713257531694447,0.182773039000038
"1226",2014,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.872950603915259,0.817226960999963,0.928674246830555
"1227",2014,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.0791245846800692,0.0407111980372803,0.117537971322858
"1228",2014,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.920875415319931,0.882462028677142,0.95928880196272
"1229",2014,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.323456086394772,0.249025004030336,0.397887168759209
"1230",2014,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.676543913605228,0.602112831240791,0.750974995969664
"1231",2014,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.553801523243992,0.473290619817053,0.634312426670931
"1232",2014,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.446198476756008,0.365687573329069,0.526709380182947
"1233",2014,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.132601846085068,0.0744398294970551,0.19076386267308
"1234",2014,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.867398153914933,0.80923613732692,0.925560170502945
"1235",2014,"YES, MOST OF THE TIME","Public","lead","Conventional",0.0532263931860503,0.0216936778798325,0.084759108492268
"1236",2014,"YES, MOST OF THE TIME","Public","lead","Feminist",0.94677360681395,0.915240891507732,0.978306322120168
"1237",2014,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.4339363202457,0.351285107287352,0.516587533204048
"1238",2014,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.5660636797543,0.483412466795952,0.648714892712648
"1239",2014,"YES, MOST OF THE TIME","Family","home","Conventional",0.592926819896397,0.503029916153017,0.682823723639777
"1240",2014,"YES, MOST OF THE TIME","Family","home","Feminist",0.407073180103603,0.317176276360223,0.496970083846984
"1241",2014,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.108105787651545,0.0789569944926344,0.137254580810455
"1242",2014,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.891894212348455,0.862745419189545,0.921043005507366
"1243",2014,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.0945046763281378,0.0681737798960408,0.120835572760235
"1244",2014,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.905495323671862,0.879164427239765,0.931826220103959
"1245",2014,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.372414977705387,0.327538847461958,0.417291107948815
"1246",2014,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.627585022294613,0.582708892051184,0.672461152538042
"1247",2014,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.499684590895022,0.453377140808724,0.54599204098132
"1248",2014,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.500315409104978,0.45400795901868,0.546622859191276
"1249",2015,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.107922461156473,0.0544061257864393,0.161438796526506
"1250",2015,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.892077538843528,0.838561203473494,0.945593874213561
"1251",2015,"NO, NOT EMPLOYED","Public","lead","Conventional",0.155736400924172,0.0823359079913043,0.22913689385704
"1252",2015,"NO, NOT EMPLOYED","Public","lead","Feminist",0.844263599075828,0.77086310614296,0.917664092008696
"1253",2015,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.359789711884555,0.264563077973312,0.455016345795799
"1254",2015,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.640210288115445,0.544983654204201,0.735436922026688
"1255",2015,"NO, NOT EMPLOYED","Family","home","Conventional",0.625027498221544,0.540309797366067,0.709745199077021
"1256",2015,"NO, NOT EMPLOYED","Family","home","Feminist",0.374972501778456,0.290254800922979,0.459690202633933
"1257",2015,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.104307237489281,0.0576692098958986,0.150945265082664
"1258",2015,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.895692762510719,0.849054734917336,0.942330790104101
"1259",2015,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.0842956993608356,0.0415422573966712,0.127049141325
"1260",2015,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.915704300639164,0.872950858675,0.958457742603329
"1261",2015,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.344060320844822,0.261588891141712,0.426531750547933
"1262",2015,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.655939679155177,0.573468249452067,0.738411108858288
"1263",2015,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.587253261469848,0.509569056422987,0.664937466516709
"1264",2015,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.412746738530152,0.335062533483291,0.490430943577013
"1265",2015,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.128724259130834,0.0811877536035331,0.176260764658134
"1266",2015,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.871275740869166,0.823739235341866,0.918812246396467
"1267",2015,"YES, MOST OF THE TIME","Public","lead","Conventional",0.114303574084169,0.0623023362921677,0.166304811876171
"1268",2015,"YES, MOST OF THE TIME","Public","lead","Feminist",0.885696425915831,0.833695188123829,0.937697663707832
"1269",2015,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.427502348979089,0.341823276746723,0.513181421211454
"1270",2015,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.572497651020912,0.486818578788546,0.658176723253277
"1271",2015,"YES, MOST OF THE TIME","Family","home","Conventional",0.583970947224717,0.505772305649229,0.662169588800205
"1272",2015,"YES, MOST OF THE TIME","Family","home","Feminist",0.416029052775283,0.337830411199795,0.494227694350771
"1273",2015,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.0926919043837801,0.064986004801994,0.120397803965566
"1274",2015,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.90730809561622,0.879602196034434,0.935013995198006
"1275",2015,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.0740501693003253,0.0466249043811929,0.101475434219458
"1276",2015,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.925949830699675,0.898524565780542,0.953375095618807
"1277",2015,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.346015615037436,0.303040721473719,0.388990508601153
"1278",2015,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.653984384962564,0.611009491398847,0.696959278526281
"1279",2015,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.464655892296108,0.415225870134714,0.514085914457503
"1280",2015,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.535344107703892,0.485914085542498,0.584774129865286
"1281",2016,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.153840307520456,0.0798393744485629,0.227841240592349
"1282",2016,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.846159692479544,0.772158759407651,0.920160625551437
"1283",2016,"NO, NOT EMPLOYED","Public","lead","Conventional",0.125064957089647,0.0612405268820778,0.188889387297216
"1284",2016,"NO, NOT EMPLOYED","Public","lead","Feminist",0.874935042910353,0.811110612702784,0.938759473117922
"1285",2016,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.462693664009104,0.362100053644692,0.563287274373516
"1286",2016,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.537306335990896,0.436712725626484,0.637899946355309
"1287",2016,"NO, NOT EMPLOYED","Family","home","Conventional",0.596176916629827,0.492155970024582,0.700197863235071
"1288",2016,"NO, NOT EMPLOYED","Family","home","Feminist",0.403823083370174,0.299802136764929,0.507844029975418
"1289",2016,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.13747006415644,0.0850587617665627,0.189881366546318
"1290",2016,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.86252993584356,0.810118633453682,0.914941238233437
"1291",2016,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.116517494651557,0.0696929209383067,0.163342068364807
"1292",2016,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.883482505348443,0.836657931635193,0.930307079061693
"1293",2016,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.37154747573435,0.289422068328146,0.453672883140553
"1294",2016,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.62845252426565,0.546327116859447,0.710577931671854
"1295",2016,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.529457944731539,0.444794218605746,0.614121670857332
"1296",2016,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.470542055268461,0.385878329142668,0.555205781394254
"1297",2016,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.101918683986417,0.0393591480818313,0.164478219891003
"1298",2016,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.898081316013583,0.835521780108996,0.960640851918169
"1299",2016,"YES, MOST OF THE TIME","Public","lead","Conventional",0.0938571685662876,0.0428812348687561,0.144833102263819
"1300",2016,"YES, MOST OF THE TIME","Public","lead","Feminist",0.906142831433712,0.855166897736181,0.957118765131244
"1301",2016,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.391678709633079,0.304694340202769,0.478663079063389
"1302",2016,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.608321290366921,0.521336920936611,0.695305659797232
"1303",2016,"YES, MOST OF THE TIME","Family","home","Conventional",0.56391399912365,0.474856531667361,0.652971466579938
"1304",2016,"YES, MOST OF THE TIME","Family","home","Feminist",0.43608600087635,0.347028533420062,0.525143468332638
"1305",2016,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.113927750171039,0.0800292544888786,0.1478262458532
"1306",2016,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.886072249828961,0.8521737541468,0.919970745511121
"1307",2016,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.0782650970999456,0.0515774004133515,0.10495279378654
"1308",2016,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.921734902900054,0.89504720621346,0.948422599586649
"1309",2016,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.360713327526178,0.315102360014328,0.406324295038027
"1310",2016,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.639286672473822,0.593675704961973,0.684897639985672
"1311",2016,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.474314055482403,0.423805113853595,0.524822997111211
"1312",2016,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.525685944517597,0.475177002888789,0.576194886146405
"1313",2017,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.087405042947369,0.0211409257638579,0.15366916013088
"1314",2017,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.912594957052631,0.84633083986912,0.978859074236142
"1315",2017,"NO, NOT EMPLOYED","Public","lead","Conventional",0.0844774297498658,0.0244479954452568,0.144506864054475
"1316",2017,"NO, NOT EMPLOYED","Public","lead","Feminist",0.915522570250134,0.855493135945525,0.975552004554743
"1317",2017,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.3823749315277,0.278059866409979,0.486689996645421
"1318",2017,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.6176250684723,0.513310003354579,0.721940133590021
"1319",2017,"NO, NOT EMPLOYED","Family","home","Conventional",0.504184768775902,0.394008803495989,0.614360734055815
"1320",2017,"NO, NOT EMPLOYED","Family","home","Feminist",0.495815231224098,0.385639265944185,0.605991196504011
"1321",2017,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.090345196775185,0.041756375536042,0.138934018014328
"1322",2017,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.909654803224815,0.861065981985672,0.958243624463958
"1323",2017,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.0475327971743154,0.0127671654798618,0.0822984288687689
"1324",2017,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.952467202825685,0.917701571131231,0.987232834520138
"1325",2017,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.355557406424546,0.270019700706653,0.441095112142438
"1326",2017,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.644442593575455,0.558904887857562,0.729980299293347
"1327",2017,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.439058432337681,0.34874031486886,0.529376549806502
"1328",2017,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.560941567662319,0.470623450193498,0.65125968513114
"1329",2017,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.121187757215972,0.0662737649353725,0.176101749496571
"1330",2017,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.878812242784028,0.823898250503429,0.933726235064627
"1331",2017,"YES, MOST OF THE TIME","Public","lead","Conventional",0.167460777366549,0.0977414001426228,0.237180154590475
"1332",2017,"YES, MOST OF THE TIME","Public","lead","Feminist",0.832539222633451,0.762819845409525,0.902258599857377
"1333",2017,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.302643998410521,0.216331554522923,0.388956442298119
"1334",2017,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.697356001589479,0.611043557701881,0.783668445477077
"1335",2017,"YES, MOST OF THE TIME","Family","home","Conventional",0.493646861879412,0.400314398163415,0.586979325595409
"1336",2017,"YES, MOST OF THE TIME","Family","home","Feminist",0.506353138120588,0.413020674404591,0.599685601836584
"1337",2017,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.0906596368776282,0.0624833752968042,0.118835898458452
"1338",2017,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.909340363122372,0.881164101541548,0.937516624703196
"1339",2017,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.0637026171344499,0.0383576937264807,0.0890475405424191
"1340",2017,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.93629738286555,0.910952459457581,0.961642306273519
"1341",2017,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.313757906935563,0.269011504235358,0.358504309635768
"1342",2017,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.686242093064437,0.641495690364232,0.730988495764642
"1343",2017,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.495845309479155,0.444446682450347,0.547243936507964
"1344",2017,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.504154690520845,0.452756063492036,0.555553317549653
"1345",2018,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.135000810513004,0.060103225934851,0.209898395091157
"1346",2018,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.864999189486996,0.790101604908843,0.939896774065149
"1347",2018,"NO, NOT EMPLOYED","Public","lead","Conventional",0.0836437189667018,0.0283652244214172,0.138922213511986
"1348",2018,"NO, NOT EMPLOYED","Public","lead","Feminist",0.916356281033298,0.861077786488014,0.971634775578583
"1349",2018,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.320858480435365,0.223434166537589,0.418282794333142
"1350",2018,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.679141519564635,0.581717205666858,0.776565833462411
"1351",2018,"NO, NOT EMPLOYED","Family","home","Conventional",0.577015118833828,0.469891637369904,0.684138600297751
"1352",2018,"NO, NOT EMPLOYED","Family","home","Feminist",0.422984881166172,0.315861399702249,0.530108362630096
"1353",2018,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.0968626490872304,0.0529830973188361,0.140742200855625
"1354",2018,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.90313735091277,0.859257799144375,0.947016902681164
"1355",2018,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.080650370657197,0.0349318744134331,0.126368866900961
"1356",2018,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.919349629342803,0.873631133099039,0.965068125586567
"1357",2018,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.315399989476936,0.242323447261291,0.388476531692581
