"","year","race","sphere","variable","val","prop","prop_low","prop_upp"
"613",2014,"Black","Family","hdecide","Conventional",0.457381360569814,0.3714284926378,0.543334228501828
"614",2014,"Black","Family","hdecide","Feminist",0.542618639430186,0.456665771498172,0.6285715073622
"615",2014,"Black","Family","home","Conventional",0.554173684451748,0.472589056573461,0.635758312330035
"616",2014,"Black","Family","home","Feminist",0.445826315548252,0.364241687669965,0.527410943426539
"617",2014,"White","Public","jobopp","Conventional",0.134063849047174,0.107336904625136,0.160790793469213
"618",2014,"White","Public","jobopp","Feminist",0.865936150952826,0.839209206530787,0.892663095374864
"619",2014,"White","Public","lead","Conventional",0.0829645504103083,0.0635258048400694,0.102403295980547
"620",2014,"White","Public","lead","Feminist",0.917035449589692,0.897596704019453,0.936474195159931
"621",2014,"White","Family","hdecide","Conventional",0.35670033421254,0.321125833008155,0.392274835416925
"622",2014,"White","Family","hdecide","Feminist",0.64329966578746,0.607725164583075,0.678874166991845
"623",2014,"White","Family","home","Conventional",0.546201738792743,0.508209331975474,0.584194145610011
"624",2014,"White","Family","home","Feminist",0.453798261207257,0.415805854389988,0.491790668024526
"625",2015,"Black","Public","jobopp","Conventional",0.113556400265733,0.0683731693784615,0.158739631153005
"626",2015,"Black","Public","jobopp","Feminist",0.886443599734267,0.841260368846995,0.931626830621538
"627",2015,"Black","Public","lead","Conventional",0.105572033085525,0.0579096495363779,0.153234416634672
"628",2015,"Black","Public","lead","Feminist",0.894427966914475,0.846765583365328,0.942090350463622
"629",2015,"Black","Family","hdecide","Conventional",0.512334473437841,0.434914880368652,0.589754066507031
"630",2015,"Black","Family","hdecide","Feminist",0.487665526562159,0.410245933492969,0.565085119631348
"631",2015,"Black","Family","home","Conventional",0.592113190197121,0.512259350669498,0.671967029724744
"632",2015,"Black","Family","home","Feminist",0.407886809802879,0.328032970275256,0.487740649330502
"633",2015,"White","Public","jobopp","Conventional",0.100734857263446,0.0787011827262812,0.12276853180061
"634",2015,"White","Public","jobopp","Feminist",0.899265142736554,0.87723146819939,0.921298817273719
"635",2015,"White","Public","lead","Conventional",0.0905887975208896,0.0673169100898807,0.113860684951899
"636",2015,"White","Public","lead","Feminist",0.90941120247911,0.886139315048101,0.932683089910119
"637",2015,"White","Family","hdecide","Conventional",0.313658946571065,0.279180062881614,0.348137830260516
"638",2015,"White","Family","hdecide","Feminist",0.686341053428935,0.651862169739484,0.720819937118386
"639",2015,"White","Family","home","Conventional",0.513642187147357,0.475698910223426,0.551585464071288
"640",2015,"White","Family","home","Feminist",0.486357812852643,0.448414535928712,0.524301089776574
"641",2016,"Black","Public","jobopp","Conventional",0.12750907234691,0.0649264577757715,0.190091686918048
"642",2016,"Black","Public","jobopp","Feminist",0.87249092765309,0.809908313081952,0.935073542224229
"643",2016,"Black","Public","lead","Conventional",0.121149100786096,0.0636403430746709,0.178657858497521
"644",2016,"Black","Public","lead","Feminist",0.878850899213904,0.821342141502479,0.936359656925329
"645",2016,"Black","Family","hdecide","Conventional",0.515537004832909,0.435181997392914,0.595892012272903
"646",2016,"Black","Family","hdecide","Feminist",0.484462995167091,0.404107987727097,0.564818002607086
"647",2016,"Black","Family","home","Conventional",0.568153585183315,0.485993485692506,0.650313684674123
"648",2016,"Black","Family","home","Feminist",0.431846414816685,0.349686315325877,0.514006514307494
"649",2016,"White","Public","jobopp","Conventional",0.119178809767115,0.0929898406290124,0.145367778905218
"650",2016,"White","Public","jobopp","Feminist",0.880821190232885,0.854632221094782,0.907010159370988
"651",2016,"White","Public","lead","Conventional",0.0860291522411897,0.0657439352184355,0.106314369263944
"652",2016,"White","Public","lead","Feminist",0.91397084775881,0.893685630736056,0.934256064781565
"653",2016,"White","Family","hdecide","Conventional",0.344452970016159,0.30762273385603,0.381283206176288
"654",2016,"White","Family","hdecide","Feminist",0.655547029983841,0.618716793823712,0.69237726614397
"655",2016,"White","Family","home","Conventional",0.498295300498717,0.457387140322008,0.539203460675427
"656",2016,"White","Family","home","Feminist",0.501704699501283,0.460796539324573,0.542612859677992
"657",2017,"Black","Public","jobopp","Conventional",0.0941960729344554,0.0502594459043466,0.138132699964564
"658",2017,"Black","Public","jobopp","Feminist",0.905803927065545,0.861867300035436,0.949740554095653
"659",2017,"Black","Public","lead","Conventional",0.0742640589666559,0.0335516650796307,0.114976452853681
"660",2017,"Black","Public","lead","Feminist",0.925735941033344,0.885023547146319,0.966448334920369
"661",2017,"Black","Family","hdecide","Conventional",0.410055480234087,0.329882434775332,0.490228525692842
"662",2017,"Black","Family","hdecide","Feminist",0.589944519765913,0.509771474307158,0.670117565224668
"663",2017,"Black","Family","home","Conventional",0.566031335838373,0.478126622347264,0.653936049329482
"664",2017,"Black","Family","home","Feminist",0.433968664161627,0.346063950670518,0.521873377652736
"665",2017,"White","Public","jobopp","Conventional",0.0960745175144888,0.0719658615886395,0.120183173440338
"666",2017,"White","Public","jobopp","Feminist",0.903925482485511,0.879816826559662,0.92803413841136
"667",2017,"White","Public","lead","Conventional",0.0832578354270324,0.0594869369494783,0.107028733904586
"668",2017,"White","Public","lead","Feminist",0.916742164572968,0.892971266095414,0.940513063050522
"669",2017,"White","Family","hdecide","Conventional",0.303478892239398,0.26605659243989,0.340901192038906
"670",2017,"White","Family","hdecide","Feminist",0.696521107760602,0.659098807961094,0.73394340756011
"671",2017,"White","Family","home","Conventional",0.465965154083024,0.424008891626118,0.50792141653993
"672",2017,"White","Family","home","Feminist",0.534034845916976,0.49207858346007,0.575991108373882
"673",2018,"Black","Public","jobopp","Conventional",0.0756247733287085,0.0344980191560886,0.116751527501328
"674",2018,"Black","Public","jobopp","Feminist",0.924375226671291,0.883248472498672,0.965501980843911
"675",2018,"Black","Public","lead","Conventional",0.0799519448700629,0.0372489800122599,0.122654909727866
"676",2018,"Black","Public","lead","Feminist",0.920048055129937,0.877345090272134,0.96275101998774
"677",2018,"Black","Family","hdecide","Conventional",0.38823535373344,0.300906642715093,0.475564064751787
"678",2018,"Black","Family","hdecide","Feminist",0.61176464626656,0.524435935248213,0.699093357284907
"679",2018,"Black","Family","home","Conventional",0.413676834667226,0.325303300075601,0.502050369258852
"680",2018,"Black","Family","home","Feminist",0.586323165332774,0.497949630741148,0.674696699924399
"681",2018,"White","Public","jobopp","Conventional",0.0922606414360956,0.0691322255506452,0.115389057321546
"682",2018,"White","Public","jobopp","Feminist",0.907739358563904,0.884610942678454,0.930867774449355
"683",2018,"White","Public","lead","Conventional",0.0618793514288124,0.0425348261433415,0.0812238767142833
"684",2018,"White","Public","lead","Feminist",0.938120648571188,0.918776123285717,0.957465173856659
"685",2018,"White","Family","hdecide","Conventional",0.306372313083026,0.270328010101966,0.342416616064086
"686",2018,"White","Family","hdecide","Feminist",0.693627686916974,0.657583383935914,0.729671989898034
"687",2018,"White","Family","home","Conventional",0.46633107471351,0.427621923833236,0.505040225593784
"688",2018,"White","Family","home","Feminist",0.53366892528649,0.494959774406216,0.572378076166764
"689",2019,"Black","Public","jobopp","Conventional",0.0889234689214963,0.0400700737595511,0.137776864083441
"690",2019,"Black","Public","jobopp","Feminist",0.911076531078504,0.862223135916559,0.959929926240449
"691",2019,"Black","Public","lead","Conventional",0.0697813584253877,0.0320360184070013,0.107526698443774
"692",2019,"Black","Public","lead","Feminist",0.930218641574612,0.892473301556226,0.967963981592999
"693",2019,"Black","Family","hdecide","Conventional",0.484672783926881,0.38981982175634,0.579525746097423
"694",2019,"Black","Family","hdecide","Feminist",0.515327216073119,0.420474253902578,0.61018017824366
"695",2019,"Black","Family","home","Conventional",0.547159403252485,0.456286153356066,0.638032653148903
"696",2019,"Black","Family","home","Feminist",0.452840596747515,0.361967346851097,0.543713846643934
"697",2019,"White","Public","jobopp","Conventional",0.109430289506966,0.0865194897942074,0.132341089219724
"698",2019,"White","Public","jobopp","Feminist",0.890569710493034,0.867658910780276,0.913480510205793
"699",2019,"White","Public","lead","Conventional",0.0644022966087969,0.0472191028093426,0.0815854904082513
"700",2019,"White","Public","lead","Feminist",0.935597703391203,0.918414509591749,0.952780897190657
"701",2019,"White","Family","hdecide","Conventional",0.341634151690504,0.305823264300782,0.377445039080227
"702",2019,"White","Family","hdecide","Feminist",0.658365848309496,0.622554960919773,0.694176735699218
"703",2019,"White","Family","home","Conventional",0.482536425359487,0.445434889378208,0.519637961340765
"704",2019,"White","Family","home","Feminist",0.517463574640513,0.480362038659235,0.554565110621792
"705",2020,"Black","Public","jobopp","Conventional",0.106313029778873,0.0182514647547963,0.194374594802949
"706",2020,"Black","Public","jobopp","Feminist",0.893686970221127,0.805625405197051,0.981748535245204
"707",2020,"Black","Public","lead","Conventional",0.0757005037225311,-0.00365913996999272,0.155060147415055
"708",2020,"Black","Public","lead","Feminist",0.924299496277469,0.844939852584945,1.00365913996999
"709",2020,"Black","Family","hdecide","Conventional",0.448687547199747,0.300594997216119,0.596780097183374
"710",2020,"Black","Family","hdecide","Feminist",0.551312452800253,0.403219902816626,0.699405002783881
"711",2020,"Black","Family","home","Conventional",0.596176782439649,0.432531203753975,0.759822361125323
"712",2020,"Black","Family","home","Feminist",0.403823217560351,0.240177638874677,0.567468796246025
"713",2020,"White","Public","jobopp","Conventional",0.122159388041844,0.0707811925947374,0.17353758348895
"714",2020,"White","Public","jobopp","Feminist",0.877840611958156,0.82646241651105,0.929218807405263
"715",2020,"White","Public","lead","Conventional",0.0901923895947187,0.0446350986097951,0.135749680579642
"716",2020,"White","Public","lead","Feminist",0.909807610405281,0.864250319420358,0.955364901390205
"717",2020,"White","Family","hdecide","Conventional",0.315397668695816,0.248080147391489,0.382715190000143
"718",2020,"White","Family","hdecide","Feminist",0.684602331304184,0.617284809999857,0.751919852608511
"719",2020,"White","Family","home","Conventional",0.498994624356126,0.4263354981903,0.571653750521952
"720",2020,"White","Family","home","Feminist",0.501005375643874,0.428346249478048,0.5736645018097
"721",2021,"Black","Family","hdecide","Conventional",0.531982936700019,0.245557766734873,0.818408106665165
"722",2021,"Black","Family","hdecide","Feminist",0.468017063299981,0.181591893334835,0.754442233265127
"723",2021,"White","Family","hdecide","Conventional",0.357330192903562,0.227186774954445,0.48747361085268
"724",2021,"White","Family","hdecide","Feminist",0.642669807096438,0.51252638914732,0.772813225045555
"725",1976,"Black","Employed Mothers","suffer","Conventional",0.503392129314813,0.431535873645037,0.575248384984588
"726",1976,"Black","Employed Mothers","suffer","Feminist",0.496607870685187,0.424751615015412,0.568464126354963
"727",1976,"Black","Employed Mothers","warm","Conventional",0.272727272286138,0.209260644726042,0.336193899846234
"728",1976,"Black","Employed Mothers","warm","Feminist",0.727272727713862,0.663806100153766,0.790739355273958
"729",1976,"White","Employed Mothers","suffer","Conventional",0.778294059248609,0.757661883203336,0.798926235293882
"730",1976,"White","Employed Mothers","suffer","Feminist",0.221705940751391,0.201073764706118,0.242338116796664
"731",1976,"White","Employed Mothers","warm","Conventional",0.536342515919269,0.510932944148689,0.561752087689849
"732",1976,"White","Employed Mothers","warm","Feminist",0.463657484080731,0.438247912310151,0.489067055851311
"733",1977,"Black","Employed Mothers","suffer","Conventional",0.542718446790155,0.485675552803026,0.599761340777284
"734",1977,"Black","Employed Mothers","suffer","Feminist",0.457281553209845,0.400238659222716,0.514324447196974
"735",1977,"Black","Employed Mothers","warm","Conventional",0.333980582610419,0.278557916095172,0.389403249125667
"736",1977,"Black","Employed Mothers","warm","Feminist",0.666019417389581,0.610596750874333,0.721442083904828
"737",1977,"White","Employed Mothers","suffer","Conventional",0.768737736894557,0.749906885567186,0.787568588221928
"738",1977,"White","Employed Mothers","suffer","Feminist",0.231262263105443,0.212431411778072,0.250093114432814
"739",1977,"White","Employed Mothers","warm","Conventional",0.501373446587444,0.478999743101183,0.523747150073706
"740",1977,"White","Employed Mothers","warm","Feminist",0.498626553412556,0.476252849926294,0.521000256898817
"741",1978,"Black","Employed Mothers","suffer","Conventional",0.460405155899623,0.402906771363116,0.517903540436131
"742",1978,"Black","Employed Mothers","suffer","Feminist",0.539594844100377,0.482096459563869,0.597093228636884
"743",1978,"Black","Employed Mothers","warm","Conventional",0.259668508094237,0.209586987225954,0.309750028962519
"744",1978,"Black","Employed Mothers","warm","Feminist",0.740331491905763,0.690249971037481,0.790413012774046
"745",1978,"White","Employed Mothers","suffer","Conventional",0.733942956532642,0.715647322516157,0.752238590549127
"746",1978,"White","Employed Mothers","suffer","Feminist",0.266057043467358,0.247761409450873,0.284352677483843
"747",1978,"White","Employed Mothers","warm","Conventional",0.475615065762521,0.454978086538067,0.496252044986975
"748",1978,"White","Employed Mothers","warm","Feminist",0.524384934237479,0.503747955013025,0.545021913461933
"749",1979,"Black","Employed Mothers","suffer","Conventional",0.522613066688274,0.460236712516054,0.584989420860494
"750",1979,"Black","Employed Mothers","suffer","Feminist",0.477386933311726,0.415010579139506,0.539763287483946
"751",1979,"Black","Employed Mothers","warm","Conventional",0.327638191270048,0.268642749763801,0.386633632776295
"752",1979,"Black","Employed Mothers","warm","Feminist",0.672361808729952,0.613366367223704,0.731357250236199
"753",1979,"White","Employed Mothers","suffer","Conventional",0.735002981424193,0.715893363133026,0.75411259971536
"754",1979,"White","Employed Mothers","suffer","Feminist",0.264997018575807,0.24588740028464,0.284106636866974
"755",1979,"White","Employed Mothers","warm","Conventional",0.467620751271962,0.44594832550515,0.489293177038773
"756",1979,"White","Employed Mothers","warm","Feminist",0.532379248728038,0.510706822961227,0.55405167449485
"757",1980,"Black","Employed Mothers","suffer","Conventional",0.558849954888397,0.496783355777577,0.620916553999217
"758",1980,"Black","Employed Mothers","suffer","Feminist",0.441150045111603,0.379083446000783,0.503216644222423
"759",1980,"Black","Employed Mothers","warm","Conventional",0.285714284796232,0.22778434266772,0.343644226924743
"760",1980,"Black","Employed Mothers","warm","Feminist",0.714285715203768,0.656355773075257,0.77221565733228
"761",1980,"White","Employed Mothers","suffer","Conventional",0.713445274921409,0.693065131390325,0.733825418452492
"762",1980,"White","Employed Mothers","suffer","Feminist",0.286554725078591,0.266174581547508,0.306934868609675
"763",1980,"White","Employed Mothers","warm","Conventional",0.447113616693705,0.424641512405991,0.46958572098142
"764",1980,"White","Employed Mothers","warm","Feminist",0.552886383306295,0.53041427901858,0.575358487594009
"765",1981,"Black","Employed Mothers","suffer","Conventional",0.494890511626387,0.440394305270971,0.549386717981803
"766",1981,"Black","Employed Mothers","suffer","Feminist",0.505109488373613,0.450613282018197,0.559605694729029
"767",1981,"Black","Employed Mothers","warm","Conventional",0.244525546658741,0.198086259317188,0.290964834000295
"768",1981,"Black","Employed Mothers","warm","Feminist",0.755474453341259,0.709035165999705,0.801913740682812
"769",1981,"White","Employed Mothers","suffer","Conventional",0.686880072276792,0.666321075977135,0.70743906857645
"770",1981,"White","Employed Mothers","suffer","Feminist",0.313119927723208,0.292560931423549,0.333678924022866
"771",1981,"White","Employed Mothers","warm","Conventional",0.415013525778455,0.393246923886109,0.4367801276708
"772",1981,"White","Employed Mothers","warm","Feminist",0.584986474221545,0.5632198723292,0.606753076113891
"773",1982,"Black","Employed Mothers","suffer","Conventional",0.526672312434947,0.469488726664331,0.583855898205562
"774",1982,"Black","Employed Mothers","suffer","Feminist",0.473327687565053,0.416144101794438,0.530511273335669
"775",1982,"Black","Employed Mothers","warm","Conventional",0.228619813300526,0.180449290811996,0.276790335789056
"776",1982,"Black","Employed Mothers","warm","Feminist",0.771380186699474,0.723209664210944,0.819550709188004
"777",1982,"White","Employed Mothers","suffer","Conventional",0.676420934113732,0.655797753912939,0.697044114314526
"778",1982,"White","Employed Mothers","suffer","Feminist",0.323579065886268,0.302955885685474,0.344202246087061
"779",1982,"White","Employed Mothers","warm","Conventional",0.43410241982529,0.412448789599217,0.455756050051362
"780",1982,"White","Employed Mothers","warm","Feminist",0.56589758017471,0.544243949948638,0.587551210400783
"781",1983,"Black","Employed Mothers","suffer","Conventional",0.458223395215913,0.402307965121501,0.514138825310326
"782",1983,"Black","Employed Mothers","suffer","Feminist",0.541776604784087,0.485861174689674,0.597692034878499
"783",1983,"Black","Employed Mothers","warm","Conventional",0.202286719400999,0.158985158690793,0.245588280111204
"784",1983,"Black","Employed Mothers","warm","Feminist",0.797713280599001,0.754411719888796,0.841014841309207
"785",1983,"White","Employed Mothers","suffer","Conventional",0.672654690130222,0.651408013415924,0.69390136684452
"786",1983,"White","Employed Mothers","suffer","Feminist",0.327345309869778,0.30609863315548,0.348591986584076
"787",1983,"White","Employed Mothers","warm","Conventional",0.448353292737856,0.425863289588194,0.470843295887519
"788",1983,"White","Employed Mothers","warm","Feminist",0.551646707262144,0.529156704112482,0.574136710411806
"789",1984,"Black","Employed Mothers","suffer","Conventional",0.496448303682988,0.442069340683888,0.550827266682088
"790",1984,"Black","Employed Mothers","suffer","Feminist",0.503551696317012,0.449172733317912,0.557930659316112
"791",1984,"Black","Employed Mothers","warm","Conventional",0.230465667512204,0.18611123633443,0.274820098689977
"792",1984,"Black","Employed Mothers","warm","Feminist",0.769534332487796,0.725179901310023,0.81388876366557
"793",1984,"White","Employed Mothers","suffer","Conventional",0.6733876183665,0.651873701151811,0.694901535581189
"794",1984,"White","Employed Mothers","suffer","Feminist",0.3266123816335,0.305098464418811,0.348126298848189
"795",1984,"White","Employed Mothers","warm","Conventional",0.391366162980158,0.368844138204676,0.413888187755641
"796",1984,"White","Employed Mothers","warm","Feminist",0.608633837019842,0.586111812244359,0.631155861795324
"797",1985,"Black","Employed Mothers","suffer","Conventional",0.422663357552004,0.369921321647583,0.475405393456426
"798",1985,"Black","Employed Mothers","suffer","Feminist",0.577336642447996,0.524594606543574,0.630078678352417
"799",1985,"Black","Employed Mothers","warm","Conventional",0.222497932494916,0.177864617088947,0.267131247900886
"800",1985,"Black","Employed Mothers","warm","Feminist",0.777502067505084,0.732868752099114,0.822135382911053
"801",1985,"White","Employed Mothers","suffer","Conventional",0.667144906827768,0.64513462129808,0.689155192357456
"802",1985,"White","Employed Mothers","suffer","Feminist",0.332855093172232,0.310844807642544,0.35486537870192
"803",1985,"White","Employed Mothers","warm","Conventional",0.397287074376849,0.374647417175191,0.419926731578507
"804",1985,"White","Employed Mothers","warm","Feminist",0.602712925623151,0.580073268421493,0.625352582824809
"805",1986,"Black","Employed Mothers","suffer","Conventional",0.432349950339579,0.373028880105228,0.49167102057393
"806",1986,"Black","Employed Mothers","suffer","Feminist",0.567650049660421,0.50832897942607,0.626971119894772
"807",1986,"Black","Employed Mothers","warm","Conventional",0.205493388918511,0.15714068713645,0.253846090700571
"808",1986,"Black","Employed Mothers","warm","Feminist",0.794506611081489,0.746153909299429,0.84285931286355
"809",1986,"White","Employed Mothers","suffer","Conventional",0.647964047578325,0.624303836581343,0.671624258575307
"810",1986,"White","Employed Mothers","suffer","Feminist",0.352035952421675,0.328375741424693,0.375696163418657
"811",1986,"White","Employed Mothers","warm","Conventional",0.396976712506208,0.372851754393617,0.4211016706188
"812",1986,"White","Employed Mothers","warm","Feminist",0.603023287493792,0.5788983293812,0.627148245606383
"813",1987,"Black","Employed Mothers","suffer","Conventional",0.444558521088518,0.375805092269679,0.513311949907356
"814",1987,"Black","Employed Mothers","suffer","Feminist",0.555441478911483,0.486688050092644,0.624194907730321
"815",1987,"Black","Employed Mothers","warm","Conventional",0.216632443408263,0.158394334634502,0.274870552182025
"816",1987,"Black","Employed Mothers","warm","Feminist",0.783367556591737,0.725129447817975,0.841605665365498
"817",1987,"White","Employed Mothers","suffer","Conventional",0.643330782811438,0.620717173330332,0.665944392292545
"818",1987,"White","Employed Mothers","suffer","Feminist",0.356669217188562,0.334055607707455,0.379282826669668
"819",1987,"White","Employed Mothers","warm","Conventional",0.41162968589802,0.388434136039101,0.434825235756938
"820",1987,"White","Employed Mothers","warm","Feminist",0.58837031410198,0.565174764243062,0.611565863960899
"821",1988,"Black","Employed Mothers","suffer","Conventional",0.484133440763072,0.421923852810047,0.546343028716098
"822",1988,"Black","Employed Mothers","suffer","Feminist",0.515866559236928,0.453656971283903,0.578076147189953
"823",1988,"Black","Employed Mothers","warm","Conventional",0.232709519470442,0.180840578707167,0.284578460233716
"824",1988,"Black","Employed Mothers","warm","Feminist",0.767290480529558,0.715421539766284,0.819159421292833
"825",1988,"White","Employed Mothers","suffer","Conventional",0.668640576650158,0.646700194398106,0.69058095890221
"826",1988,"White","Employed Mothers","suffer","Feminist",0.331359423349842,0.30941904109779,0.353299805601894
"827",1988,"White","Employed Mothers","warm","Conventional",0.402291452377054,0.379367457952005,0.425215446802104
"828",1988,"White","Employed Mothers","warm","Feminist",0.597708547622946,0.574784553197896,0.620632542047995
"829",1989,"Black","Employed Mothers","suffer","Conventional",0.370764762946998,0.307570297275868,0.433959228618127
"830",1989,"Black","Employed Mothers","suffer","Feminist",0.629235237053002,0.566040771381873,0.692429702724132
"831",1989,"Black","Employed Mothers","warm","Conventional",0.204259438365827,0.151363620561094,0.25715525617056
"832",1989,"Black","Employed Mothers","warm","Feminist",0.795740561634173,0.74284474382944,0.848636379438906
"833",1989,"White","Employed Mothers","suffer","Conventional",0.651714635693845,0.627432698656742,0.675996572730948
"834",1989,"White","Employed Mothers","suffer","Feminist",0.348285364306155,0.324003427269052,0.372567301343258
"835",1989,"White","Employed Mothers","warm","Conventional",0.409828536151542,0.384344946591348,0.435312125711736
"836",1989,"White","Employed Mothers","warm","Feminist",0.590171463848458,0.564687874288264,0.615655053408652
"837",1990,"Black","Employed Mothers","suffer","Conventional",0.39600470096624,0.323554205692834,0.468455196239646
"838",1990,"Black","Employed Mothers","suffer","Feminist",0.60399529903376,0.531544803760354,0.676445794307166
"839",1990,"Black","Employed Mothers","warm","Conventional",0.169212691698319,0.115477832190421,0.222947551206216
"840",1990,"Black","Employed Mothers","warm","Feminist",0.830787308301681,0.777052448793784,0.884522167809579
"841",1990,"White","Employed Mothers","suffer","Conventional",0.646074858964511,0.620877537742571,0.671272180186452
"842",1990,"White","Employed Mothers","suffer","Feminist",0.353925141035489,0.328727819813548,0.379122462257429
"843",1990,"White","Employed Mothers","warm","Conventional",0.386220602676175,0.360661526854811,0.411779678497539
"844",1990,"White","Employed Mothers","warm","Feminist",0.613779397323825,0.588220321502461,0.639338473145189
"845",1991,"Black","Employed Mothers","suffer","Conventional",0.355932205497844,0.290058505318682,0.421805905677005
"846",1991,"Black","Employed Mothers","suffer","Feminist",0.644067794502156,0.578194094322995,0.709941494681318
"847",1991,"Black","Employed Mothers","warm","Conventional",0.18870056638724,0.1354752072221,0.241925925552381
"848",1991,"Black","Employed Mothers","warm","Feminist",0.81129943361276,0.758074074447619,0.8645247927779
"849",1991,"White","Employed Mothers","suffer","Conventional",0.639472746619135,0.611717572541236,0.667227920697034
"850",1991,"White","Employed Mothers","suffer","Feminist",0.360527253380865,0.332772079302967,0.388282427458764
"851",1991,"White","Employed Mothers","warm","Conventional",0.399180619479089,0.370865431592329,0.427495807365849
"852",1991,"White","Employed Mothers","warm","Feminist",0.600819380520911,0.572504192634151,0.629134568407671
"853",1992,"Black","Employed Mothers","suffer","Conventional",0.353440952013953,0.293476259722723,0.413405644305182
"854",1992,"Black","Employed Mothers","suffer","Feminist",0.646559047986047,0.586594355694818,0.706523740277277
"855",1992,"Black","Employed Mothers","warm","Conventional",0.158878503929845,0.109240831858086,0.208516176001603
"856",1992,"Black","Employed Mothers","warm","Feminist",0.841121496070155,0.791483823998397,0.890759168141914
"857",1992,"White","Employed Mothers","suffer","Conventional",0.590324240896587,0.561991784248967,0.618656697544207
"858",1992,"White","Employed Mothers","suffer","Feminist",0.409675759103413,0.381343302455793,0.438008215751033
"859",1992,"White","Employed Mothers","warm","Conventional",0.372448104351935,0.344945235234113,0.399950973469758
"860",1992,"White","Employed Mothers","warm","Feminist",0.627551895648065,0.600049026530242,0.655054764765887
"861",1993,"Black","Employed Mothers","suffer","Conventional",0.347826087665003,0.287405062106954,0.408247113223053
"862",1993,"Black","Employed Mothers","suffer","Feminist",0.652173912334997,0.591752886776947,0.712594937893046
"863",1993,"Black","Employed Mothers","warm","Conventional",0.218379446102941,0.161337047212771,0.275421844993111
"864",1993,"Black","Employed Mothers","warm","Feminist",0.781620553897059,0.724578155006889,0.838662952787229
"865",1993,"White","Employed Mothers","suffer","Conventional",0.574507183794443,0.546908516660794,0.602105850928092
"866",1993,"White","Employed Mothers","suffer","Feminist",0.425492816205557,0.397894149071908,0.453091483339206
"867",1993,"White","Employed Mothers","warm","Conventional",0.324757768981942,0.298970059490862,0.350545478473022
"868",1993,"White","Employed Mothers","warm","Feminist",0.675242231018058,0.649454521526978,0.701029940509138
"869",1994,"Black","Employed Mothers","suffer","Conventional",0.367224880339565,0.300832957237076,0.433616803442053
"870",1994,"Black","Employed Mothers","suffer","Feminist",0.632775119660435,0.566383196557947,0.699167042762924
"871",1994,"Black","Employed Mothers","warm","Conventional",0.181818183157709,0.12863962793781,0.234996738377608
"872",1994,"Black","Employed Mothers","warm","Feminist",0.818181816842291,0.765003261622392,0.87136037206219
"873",1994,"White","Employed Mothers","suffer","Conventional",0.539127423925206,0.511554943753097,0.566699904097314
"874",1994,"White","Employed Mothers","suffer","Feminist",0.460872576074794,0.433300095902686,0.488445056246903
"875",1994,"White","Employed Mothers","warm","Conventional",0.349722992029275,0.323151759845256,0.376294224213294
"876",1994,"White","Employed Mothers","warm","Feminist",0.650277007970725,0.623705775786706,0.676848240154744
"877",1995,"Black","Employed Mothers","suffer","Conventional",0.443310655351146,0.373471755431591,0.513149555270702
"878",1995,"Black","Employed Mothers","suffer","Feminist",0.556689344648854,0.486850444729298,0.626528244568409
"879",1995,"Black","Employed Mothers","warm","Conventional",0.217687074909617,0.15919292821394,0.276181221605294
"880",1995,"Black","Employed Mothers","warm","Feminist",0.782312925090383,0.723818778394706,0.84080707178606
"881",1995,"White","Employed Mothers","suffer","Conventional",0.545581071861238,0.518267678408324,0.572894465314151
"882",1995,"White","Employed Mothers","suffer","Feminist",0.454418928138762,0.427105534685848,0.481732321591676
"883",1995,"White","Employed Mothers","warm","Conventional",0.33646485710877,0.310628793555775,0.362300920661765
"884",1995,"White","Employed Mothers","warm","Feminist",0.66353514289123,0.637699079338235,0.689371206444225
"885",1996,"Black","Employed Mothers","suffer","Conventional",0.417077921011608,0.347860235553814,0.486295606469403
"886",1996,"Black","Employed Mothers","suffer","Feminist",0.582922078988392,0.513704393530597,0.652139764446186
"887",1996,"Black","Employed Mothers","warm","Conventional",0.189099367208973,0.136368154746433,0.241830579671513
"888",1996,"Black","Employed Mothers","warm","Feminist",0.810900632791027,0.758169420328487,0.863631845253567
"889",1996,"White","Employed Mothers","suffer","Conventional",0.566431910421643,0.535451513299225,0.597412307544061
"890",1996,"White","Employed Mothers","suffer","Feminist",0.433568089578357,0.402587692455939,0.464548486700775
"891",1996,"White","Employed Mothers","warm","Conventional",0.338592872454835,0.309024590049355,0.368161154860316
"892",1996,"White","Employed Mothers","warm","Feminist",0.661407127545165,0.631838845139684,0.690975409950645
"893",1997,"Black","Employed Mothers","suffer","Conventional",0.376223690299009,0.309156126899326,0.443291253698692
"894",1997,"Black","Employed Mothers","suffer","Feminist",0.623776309700991,0.556708746301308,0.690843873100674
"895",1997,"Black","Employed Mothers","warm","Conventional",0.184676485090331,0.132613021145429,0.236739949035233
"896",1997,"Black","Employed Mothers","warm","Feminist",0.815323514909669,0.763260050964767,0.867386978854571
"897",1997,"White","Employed Mothers","suffer","Conventional",0.532672495110981,0.501313801016354,0.564031189205607
"898",1997,"White","Employed Mothers","suffer","Feminist",0.467327504889019,0.435968810794393,0.498686198983646
"899",1997,"White","Employed Mothers","warm","Conventional",0.333051497306243,0.303115364110537,0.36298763050195
"900",1997,"White","Employed Mothers","warm","Feminist",0.666948502693757,0.63701236949805,0.696884635889463
"901",1998,"Black","Employed Mothers","suffer","Conventional",0.311742397525002,0.25256385491257,0.370920940137433
